,for_date,data_source,abbreviation,unit_type,address,city,state,zip_code,bedrooms,bathrooms,listing_date,sqft,price_sqft,distance,ingest_time
2638,2022-01-17,rentcast,jx157,jx1572a1-Standard,8538 Pineverde Ln,Jacksonville,FL,32244,2.0,"1,020",2021-12-27,Townhouse,1.232,1.86,2022-01-18 00:44:58.587340
2639,2022-01-17,rentcast,jx157,jx1572a1-Standard,5147 107th St,Jacksonville,FL,32244,1.0,"1,288",2021-11-09,Multi-Family,0.742,1.99,2022-01-18 00:44:58.587340
2640,2022-01-17,rentcast,jx157,jx1573a1-Premium,4919 Avent Dr,Jacksonville,FL,32244,1.0,"1,050",2021-11-08,Single Family,1.332,0.38,2022-01-18 00:44:58.587340
2641,2022-01-17,rentcast,jx157,jx1573a1-Premium,7627 Mccowan Dr,Jacksonville,FL,32244,1.0,"1,190",2021-10-21,Single Family,1.052,1.87,2022-01-18 00:44:58.587340
2642,2022-01-17,rentcast,jx157,jx1573a1-Premium,4905 Oakside Dr,Jacksonville,FL,32244,1.5,950,2021-09-09,Single Family,1.482,0.49,2022-01-18 00:44:58.587340
2643,2022-01-17,rentcast,jx157,jx1573a1-Premium,5137 Admiral Dr,Jacksonville,FL,32244,1.0,"1,008",2021-07-03,Single Family,0.992,1.64,2022-01-18 00:44:58.587340
2644,2022-01-17,rentcast,jx157,jx1573a1-Premium,7241 Ortega Hills Dr,Jacksonville,FL,32244,2.0,"1,228",2021-06-18,Single Family,1.082,0.49,2022-01-18 00:44:58.587340
2645,2022-01-17,rentcast,jx157,jx1573a1-Premium,7231 Midway Rd,Jacksonville,FL,32244,2.0,"1,248",2021-12-14,Single Family,1.072,0.53,2022-01-18 00:44:58.587340
2646,2022-01-17,rentcast,jx157,jx1573a1-Premium,7204 Wonder Ln,Jacksonville,FL,32244,2.0,"1,288",2022-01-11,Single Family,1.242,0.43,2022-01-18 00:44:58.587340
2647,2022-01-17,rentcast,jx157,jx1573a1-Premium,4732 Timuquana Rd,Jacksonville,FL,32210,1.0,"1,292",2021-06-30,Single Family,0.972,2.02,2022-01-18 00:44:58.587340
2648,2022-01-17,rentcast,jx157,jx1573a1-Premium,5363 Tessa Ter,Jacksonville,FL,32244,2.0,"1,286",2021-10-29,Single Family,1.302,1.37,2022-01-18 00:44:58.587340
2649,2022-01-17,rentcast,jx157,jx1573a1-Premium,8221 Oak Crossing Dr W,Jacksonville,FL,32244,2.0,"1,185",2022-01-11,Single Family,1.412,1.93,2022-01-18 00:44:58.587340
2650,2022-01-17,rentcast,jx157,jx1573a1-Premium,5005 S Fulham Rd,Jacksonville,FL,32244,2.0,"1,200",2022-01-11,Single Family,1.252,1.89,2022-01-18 00:44:58.587340
2651,2022-01-17,rentcast,jx157,jx1573a1-Premium,5163 Pennant Dr,Jacksonville,FL,32244,2.0,"1,302",2021-10-12,Single Family,1.012,1.5,2022-01-18 00:44:58.587340
2652,2022-01-17,rentcast,jx157,jx1573a1-Premium,7747 Club Duclay Dr,Jacksonville,FL,32244,2.0,"1,288",2022-01-11,Single Family,1.282,1.98,2022-01-18 00:44:58.587340
2653,2022-01-17,rentcast,jx157,jx1573a1-Premium,5569 Oak Crossing Dr,Jacksonville,FL,32244,2.0,"1,312",2021-10-24,Single Family,1.292,1.93,2022-01-18 00:44:58.587340
2654,2022-01-17,rentcast,jx157,jx1573a1-Premium,5555 Ashleigh Park Dr,Jacksonville,FL,32244,2.0,"1,518",2021-07-03,Single Family,0.992,1.33,2022-01-18 00:44:58.587340
2655,2022-01-17,rentcast,jx157,jx1573a1-Premium,6992 Deer Island Rd,Jacksonville,FL,32244,2.0,"1,575",2021-09-19,Single Family,1.132,1.23,2022-01-18 00:44:58.587340
2656,2022-01-17,rentcast,jx157,jx1573a1-Premium,5443 Westland Station Rd,Jacksonville,FL,32244,2.0,"1,592",2022-01-11,Single Family,1.072,1.19,2022-01-18 00:44:58.587340
2657,2022-01-17,rentcast,jx157,jx1573a1-Premium,6239 Commodore Dr,Jacksonville,FL,32244,2.0,"1,651",2022-01-11,Single Family,1.092,1.42,2022-01-18 00:44:58.587340
2658,2022-01-17,rentcast,jx157,jx1573a1-Premium,5227 Helm Ave,Jacksonville,FL,32244,1.0,"1,050",2021-09-19,Single Family,1.192,1.46,2022-01-18 00:44:58.587340
2659,2022-01-17,rentcast,jx157,jx1573a1-Premium,5720 Penny Ln,Jacksonville,FL,32244,1.0,,2021-09-27,Single Family,,1.84,2022-01-18 00:44:58.587340
2660,2022-01-17,rentcast,jx157,jx1573a1-Standard,4919 Avent Dr,Jacksonville,FL,32244,1.0,"1,050",2021-11-08,Single Family,1.332,0.38,2022-01-18 00:44:58.587340
2661,2022-01-17,rentcast,jx157,jx1573a1-Standard,7627 Mccowan Dr,Jacksonville,FL,32244,1.0,"1,190",2021-10-21,Single Family,1.052,1.87,2022-01-18 00:44:58.587340
2662,2022-01-17,rentcast,jx157,jx1573a1-Standard,4905 Oakside Dr,Jacksonville,FL,32244,1.5,950,2021-09-09,Single Family,1.482,0.49,2022-01-18 00:44:58.587340
2663,2022-01-17,rentcast,jx157,jx1573a1-Standard,5137 Admiral Dr,Jacksonville,FL,32244,1.0,"1,008",2021-07-03,Single Family,0.992,1.64,2022-01-18 00:44:58.587340
2664,2022-01-17,rentcast,jx157,jx1573a1-Standard,7241 Ortega Hills Dr,Jacksonville,FL,32244,2.0,"1,228",2021-06-18,Single Family,1.082,0.49,2022-01-18 00:44:58.587340
2665,2022-01-17,rentcast,jx157,jx1573a1-Standard,7231 Midway Rd,Jacksonville,FL,32244,2.0,"1,248",2021-12-14,Single Family,1.072,0.53,2022-01-18 00:44:58.587340
2666,2022-01-17,rentcast,jx157,jx1573a1-Standard,7204 Wonder Ln,Jacksonville,FL,32244,2.0,"1,288",2022-01-11,Single Family,1.242,0.43,2022-01-18 00:44:58.587340
2667,2022-01-17,rentcast,jx157,jx1573a1-Standard,4732 Timuquana Rd,Jacksonville,FL,32210,1.0,"1,292",2021-06-30,Single Family,0.972,2.02,2022-01-18 00:44:58.587340
2668,2022-01-17,rentcast,jx157,jx1573a1-Standard,5363 Tessa Ter,Jacksonville,FL,32244,2.0,"1,286",2021-10-29,Single Family,1.302,1.37,2022-01-18 00:44:58.587340
2669,2022-01-17,rentcast,jx157,jx1573a1-Standard,8221 Oak Crossing Dr W,Jacksonville,FL,32244,2.0,"1,185",2022-01-11,Single Family,1.412,1.93,2022-01-18 00:44:58.587340
2670,2022-01-17,rentcast,jx157,jx1573a1-Standard,5005 S Fulham Rd,Jacksonville,FL,32244,2.0,"1,200",2022-01-11,Single Family,1.252,1.89,2022-01-18 00:44:58.587340
2671,2022-01-17,rentcast,jx157,jx1573a1-Standard,5163 Pennant Dr,Jacksonville,FL,32244,2.0,"1,302",2021-10-12,Single Family,1.012,1.5,2022-01-18 00:44:58.587340
2672,2022-01-17,rentcast,jx157,jx1573a1-Standard,7747 Club Duclay Dr,Jacksonville,FL,32244,2.0,"1,288",2022-01-11,Single Family,1.282,1.98,2022-01-18 00:44:58.587340
2673,2022-01-17,rentcast,jx157,jx1573a1-Standard,5569 Oak Crossing Dr,Jacksonville,FL,32244,2.0,"1,312",2021-10-24,Single Family,1.292,1.93,2022-01-18 00:44:58.587340
2674,2022-01-17,rentcast,jx157,jx1573a1-Standard,5555 Ashleigh Park Dr,Jacksonville,FL,32244,2.0,"1,518",2021-07-03,Single Family,0.992,1.33,2022-01-18 00:44:58.587340
2675,2022-01-17,rentcast,jx157,jx1573a1-Standard,6992 Deer Island Rd,Jacksonville,FL,32244,2.0,"1,575",2021-09-19,Single Family,1.132,1.23,2022-01-18 00:44:58.587340
2676,2022-01-17,rentcast,jx157,jx1573a1-Standard,5443 Westland Station Rd,Jacksonville,FL,32244,2.0,"1,592",2022-01-11,Single Family,1.072,1.19,2022-01-18 00:44:58.587340
2677,2022-01-17,rentcast,jx157,jx1573a1-Standard,6239 Commodore Dr,Jacksonville,FL,32244,2.0,"1,651",2022-01-11,Single Family,1.092,1.42,2022-01-18 00:44:58.587340
2678,2022-01-17,rentcast,jx157,jx1573a1-Standard,5227 Helm Ave,Jacksonville,FL,32244,1.0,"1,050",2021-09-19,Single Family,1.192,1.46,2022-01-18 00:44:58.587340
2679,2022-01-17,rentcast,jx157,jx1573a1-Standard,5720 Penny Ln,Jacksonville,FL,32244,1.0,,2021-09-27,Single Family,,1.84,2022-01-18 00:44:58.587340
2680,2022-01-17,rentcast,jx157,jx1573c1-Signature,7241 Ortega Hills Dr,Jacksonville,FL,32244,2.0,"1,228",2021-06-18,Single Family,1.082,0.49,2022-01-18 00:44:58.587340
2681,2022-01-17,rentcast,jx157,jx1573c1-Signature,7231 Midway Rd,Jacksonville,FL,32244,2.0,"1,248",2021-12-14,Single Family,1.072,0.53,2022-01-18 00:44:58.587340
2682,2022-01-17,rentcast,jx157,jx1573c1-Signature,7204 Wonder Ln,Jacksonville,FL,32244,2.0,"1,288",2022-01-11,Single Family,1.242,0.43,2022-01-18 00:44:58.587340
2683,2022-01-17,rentcast,jx157,jx1573c1-Signature,5363 Tessa Ter,Jacksonville,FL,32244,2.0,"1,286",2021-10-29,Single Family,1.302,1.37,2022-01-18 00:44:58.587340
2684,2022-01-17,rentcast,jx157,jx1573c1-Signature,8221 Oak Crossing Dr W,Jacksonville,FL,32244,2.0,"1,185",2022-01-11,Single Family,1.412,1.93,2022-01-18 00:44:58.587340
2685,2022-01-17,rentcast,jx157,jx1573c1-Signature,5005 S Fulham Rd,Jacksonville,FL,32244,2.0,"1,200",2022-01-11,Single Family,1.252,1.89,2022-01-18 00:44:58.587340
2686,2022-01-17,rentcast,jx157,jx1573c1-Signature,4919 Avent Dr,Jacksonville,FL,32244,1.0,"1,050",2021-11-08,Single Family,1.332,0.38,2022-01-18 00:44:58.587340
2687,2022-01-17,rentcast,jx157,jx1573c1-Signature,4905 Oakside Dr,Jacksonville,FL,32244,1.5,950,2021-09-09,Single Family,1.482,0.49,2022-01-18 00:44:58.587340
2688,2022-01-17,rentcast,jx157,jx1573c1-Signature,5163 Pennant Dr,Jacksonville,FL,32244,2.0,"1,302",2021-10-12,Single Family,1.012,1.5,2022-01-18 00:44:58.587340
2689,2022-01-17,rentcast,jx157,jx1573c1-Signature,7747 Club Duclay Dr,Jacksonville,FL,32244,2.0,"1,288",2022-01-11,Single Family,1.282,1.98,2022-01-18 00:44:58.587340
2690,2022-01-17,rentcast,jx157,jx1573c1-Signature,5569 Oak Crossing Dr,Jacksonville,FL,32244,2.0,"1,312",2021-10-24,Single Family,1.292,1.93,2022-01-18 00:44:58.587340
2691,2022-01-17,rentcast,jx157,jx1573c1-Signature,5555 Ashleigh Park Dr,Jacksonville,FL,32244,2.0,"1,518",2021-07-03,Single Family,0.992,1.33,2022-01-18 00:44:58.587340
2692,2022-01-17,rentcast,jx157,jx1573c1-Signature,6992 Deer Island Rd,Jacksonville,FL,32244,2.0,"1,575",2021-09-19,Single Family,1.132,1.23,2022-01-18 00:44:58.587340
2693,2022-01-17,rentcast,jx157,jx1573c1-Signature,5443 Westland Station Rd,Jacksonville,FL,32244,2.0,"1,592",2022-01-11,Single Family,1.072,1.19,2022-01-18 00:44:58.587340
2694,2022-01-17,rentcast,jx157,jx1573c1-Signature,7627 Mccowan Dr,Jacksonville,FL,32244,1.0,"1,190",2021-10-21,Single Family,1.052,1.87,2022-01-18 00:44:58.587340
2695,2022-01-17,rentcast,jx157,jx1573c1-Signature,6239 Commodore Dr,Jacksonville,FL,32244,2.0,"1,651",2022-01-11,Single Family,1.092,1.42,2022-01-18 00:44:58.587340
2696,2022-01-17,rentcast,jx157,jx1573c1-Signature,5137 Admiral Dr,Jacksonville,FL,32244,1.0,"1,008",2021-07-03,Single Family,0.992,1.64,2022-01-18 00:44:58.587340
2697,2022-01-17,rentcast,jx157,jx1573c1-Signature,6961 Ashleigh Park Ct,Jacksonville,FL,32244,2.0,"1,893",2022-01-11,Single Family,0.902,1.29,2022-01-18 00:44:58.587340
2698,2022-01-17,rentcast,jx157,jx1573c1-Signature,7990 Ortega Bluff Pkwy,Jacksonville,FL,32244,2.0,"1,845",2021-07-03,Single Family,0.992,1.52,2022-01-18 00:44:58.587340
2699,2022-01-17,rentcast,jx157,jx1573c1-Signature,4732 Timuquana Rd,Jacksonville,FL,32210,1.0,"1,292",2021-06-30,Single Family,0.972,2.02,2022-01-18 00:44:58.587340
2700,2022-01-17,rentcast,jx170,jx1701a1,"7200 Powers Ave, Apt 72",Jacksonville,FL,32217,1.0,690,2022-01-10,Apartment,1.612,1.25,2022-01-18 00:44:58.587340
2701,2022-01-17,rentcast,jx170,jx1701a1,"7200 Powers Ave, Apt 250",Jacksonville,FL,32217,1.0,690,2022-01-11,Apartment,1.742,1.25,2022-01-18 00:44:58.587340
2702,2022-01-17,rentcast,jx170,jx1701a1,"7200 Powers Ave, Apt 55",Jacksonville,FL,32217,1.0,690,2022-01-11,Apartment,1.612,1.25,2022-01-18 00:44:58.587340
2703,2022-01-17,rentcast,jx170,jx1701a1,"7200 Powers Ave, Apt 65",Jacksonville,FL,32217,1.0,690,2021-12-23,Apartment,1.502,1.25,2022-01-18 00:44:58.587340
2704,2022-01-17,rentcast,jx170,jx1701a1,"7200 Powers Ave, Apt 76",Jacksonville,FL,32217,1.0,690,2021-12-23,Apartment,1.502,1.25,2022-01-18 00:44:58.587340
2705,2022-01-17,rentcast,jx170,jx1701a1,"7200 Powers Ave, Apt 6",Jacksonville,FL,32217,1.0,690,2021-12-08,Apartment,1.512,1.25,2022-01-18 00:44:58.587340
2706,2022-01-17,rentcast,jx170,jx1701a1,"7200 Powers Ave, Apt 239",Jacksonville,FL,32217,1.0,690,2021-11-23,Apartment,1.492,1.25,2022-01-18 00:44:58.587340
2707,2022-01-17,rentcast,jx170,jx1701a1,"7200 Powers Ave, Apt 70",Jacksonville,FL,32217,1.0,690,2021-11-23,Apartment,1.492,1.25,2022-01-18 00:44:58.587340
2708,2022-01-17,rentcast,jx170,jx1701a1,"7200 Powers Ave, Apt 60",Jacksonville,FL,32217,1.0,690,2021-11-18,Apartment,1.422,1.25,2022-01-18 00:44:58.587340
2709,2022-01-17,rentcast,jx170,jx1701a1,"7200 Powers Ave, Apt 71",Jacksonville,FL,32217,1.0,690,2021-11-17,Apartment,1.422,1.25,2022-01-18 00:44:58.587340
2710,2022-01-17,rentcast,jx170,jx1701a1,6408 San Jose Blvd W,Jacksonville,FL,32217,1.0,900,2021-08-11,Apartment,1.112,0.69,2022-01-18 00:44:58.587340
2711,2022-01-17,rentcast,jx170,jx1701a1,3534 Smithfield Rd,Jacksonville,FL,32217,1.0,,2022-01-11,Apartment,,0.82,2022-01-18 00:44:58.587340
2712,2022-01-17,rentcast,jx170,jx1701a1,7008 Ponce De Leon Ave,Jacksonville,FL,32217,1.0,,2022-01-11,Single Family,,0.03,2022-01-18 00:44:58.587340
2713,2022-01-17,rentcast,jx170,jx1701a1,"7200 Powers Ave, Apt 226",Jacksonville,FL,32217,1.0,500,2022-01-11,Apartment,2.032,1.25,2022-01-18 00:44:58.587340
2714,2022-01-17,rentcast,jx170,jx1701a1,"7200 Powers Ave, Apt 228",Jacksonville,FL,32217,1.0,500,2021-12-23,Apartment,2.382,1.25,2022-01-18 00:44:58.587340
2715,2022-01-17,rentcast,jx170,jx1701a1,"7200 Powers Ave, Apt 233",Jacksonville,FL,32217,1.0,500,2021-12-01,Apartment,1.902,1.25,2022-01-18 00:44:58.587340
2716,2022-01-17,rentcast,jx170,jx1701a1,"3534 Smithfield St, Apt 906C",Jacksonville,FL,32217,1.0,630,2021-10-12,Condo,1.242,0.82,2022-01-18 00:44:58.587340
2717,2022-01-17,rentcast,jx170,jx1701a1,"3534 Smithfield St, Apt 903",Jacksonville,FL,32217,1.0,630,2021-10-12,Condo,1.432,0.82,2022-01-18 00:44:58.587340
2718,2022-01-17,rentcast,jx170,jx1701a1,"3534 Smithfield St, Apt 902B",Jacksonville,FL,32217,1.0,630,2021-10-12,Condo,1.392,0.82,2022-01-18 00:44:58.587340
2719,2022-01-17,rentcast,jx170,jx1701a1,"3534 Smithfield St, Apt 605",Jacksonville,FL,32217,1.0,630,2021-10-12,Condo,1.432,0.82,2022-01-18 00:44:58.587340
2720,2022-01-17,rentcast,jx170,jx1702b1,"7086 Ponce De Leon Ave, Apt 4",Jacksonville,FL,32217,2.0,"1,050",2022-01-16,Apartment,1.002,0.1,2022-01-18 00:44:58.587340
2721,2022-01-17,rentcast,jx170,jx1702b1,"7068 Ponce De Leon Ave, Apt 1",Jacksonville,FL,32217,2.0,"1,050",2021-12-06,Apartment,1.002,0.11,2022-01-18 00:44:58.587340
2722,2022-01-17,rentcast,jx170,jx1702b1,"7086 Ponce De Leon Ave, Apt 1",Jacksonville,FL,32217,2.0,"1,050",2021-07-05,Apartment,0.952,0.11,2022-01-18 00:44:58.587340
2723,2022-01-17,rentcast,jx170,jx1702b1,"7100 Ponce De Leon Ave, Apt 4",Jacksonville,FL,32217,2.0,"1,050",2021-05-19,Apartment,0.952,0.12,2022-01-18 00:44:58.587340
2724,2022-01-17,rentcast,jx170,jx1702b1,"3914 Toreador Ct, Unit 5",Jacksonville,FL,32217,1.0,970,2021-11-15,Apartment,1.192,0.98,2022-01-18 00:44:58.587340
2725,2022-01-17,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 29",Jacksonville,FL,32217,1.0,924,2022-01-16,Apartment,1.302,1.25,2022-01-18 00:44:58.587340
2726,2022-01-17,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 21",Jacksonville,FL,32217,1.0,924,2022-01-16,Apartment,1.472,1.25,2022-01-18 00:44:58.587340
2727,2022-01-17,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 186",Jacksonville,FL,32217,1.0,924,2022-01-16,Apartment,1.302,1.25,2022-01-18 00:44:58.587340
2728,2022-01-17,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 194",Jacksonville,FL,32217,1.0,924,2022-01-16,Apartment,1.302,1.25,2022-01-18 00:44:58.587340
2729,2022-01-17,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 184",Jacksonville,FL,32217,1.0,924,2022-01-12,Apartment,1.302,1.25,2022-01-18 00:44:58.587340
2730,2022-01-17,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 183",Jacksonville,FL,32217,1.0,924,2022-01-15,Apartment,1.302,1.25,2022-01-18 00:44:58.587340
2731,2022-01-17,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 32",Jacksonville,FL,32217,1.0,924,2022-01-15,Apartment,1.302,1.25,2022-01-18 00:44:58.587340
2732,2022-01-17,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 163",Jacksonville,FL,32217,1.0,924,2022-01-14,Apartment,1.302,1.25,2022-01-18 00:44:58.587340
2733,2022-01-17,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 178",Jacksonville,FL,32217,1.0,924,2022-01-16,Apartment,1.712,1.25,2022-01-18 00:44:58.587340
2734,2022-01-17,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 161",Jacksonville,FL,32217,1.0,924,2021-12-08,Apartment,1.332,1.25,2022-01-18 00:44:58.587340
2735,2022-01-17,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 153",Jacksonville,FL,32217,1.0,924,2021-12-29,Apartment,1.362,1.25,2022-01-18 00:44:58.587340
2736,2022-01-17,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 175",Jacksonville,FL,32217,1.0,924,2021-12-08,Apartment,1.332,1.25,2022-01-18 00:44:58.587340
2737,2022-01-17,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 157",Jacksonville,FL,32217,1.0,924,2021-12-08,Apartment,1.332,1.25,2022-01-18 00:44:58.587340
2738,2022-01-17,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 152",Jacksonville,FL,32217,1.0,924,2021-12-29,Apartment,1.362,1.25,2022-01-18 00:44:58.587340
2739,2022-01-17,rentcast,jx170,jx1702b1,"7200 Powers Ave, Apt 179",Jacksonville,FL,32217,1.0,924,2021-11-18,Apartment,1.232,1.25,2022-01-18 00:44:58.587340
2740,2022-01-17,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 98",Jacksonville,FL,32217,2.0,"1,137",2022-01-12,Apartment,1.352,1.25,2022-01-18 00:44:58.587340
2741,2022-01-17,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 91",Jacksonville,FL,32217,2.0,"1,137",2022-01-12,Apartment,1.462,1.25,2022-01-18 00:44:58.587340
2742,2022-01-17,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 99",Jacksonville,FL,32217,2.0,"1,137",2021-12-29,Apartment,1.532,1.25,2022-01-18 00:44:58.587340
2743,2022-01-17,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 96",Jacksonville,FL,32217,2.0,"1,137",2022-01-11,Apartment,1.462,1.25,2022-01-18 00:44:58.587340
2744,2022-01-17,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 85",Jacksonville,FL,32217,2.0,"1,137",2022-01-11,Apartment,1.462,1.25,2022-01-18 00:44:58.587340
2745,2022-01-17,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 87",Jacksonville,FL,32217,2.0,"1,137",2021-12-08,Apartment,1.342,1.25,2022-01-18 00:44:58.587340
2746,2022-01-17,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 210",Jacksonville,FL,32217,2.0,"1,137",2021-12-08,Apartment,1.282,1.25,2022-01-18 00:44:58.587340
2747,2022-01-17,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 93",Jacksonville,FL,32217,2.0,"1,137",2021-12-01,Apartment,1.412,1.25,2022-01-18 00:44:58.587340
2748,2022-01-17,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 201",Jacksonville,FL,32217,2.0,"1,137",2021-12-08,Apartment,1.312,1.25,2022-01-18 00:44:58.587340
2749,2022-01-17,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 145",Jacksonville,FL,32217,2.0,"1,137",2021-11-17,Apartment,1.352,1.25,2022-01-18 00:44:58.587340
2750,2022-01-17,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 226",Jacksonville,FL,32217,1.0,500,2022-01-11,Apartment,2.032,1.25,2022-01-18 00:44:58.587340
2751,2022-01-17,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 228",Jacksonville,FL,32217,1.0,500,2021-12-23,Apartment,2.382,1.25,2022-01-18 00:44:58.587340
2752,2022-01-17,rentcast,jx170,jx1703b1,"7200 Powers Ave, Apt 233",Jacksonville,FL,32217,1.0,500,2021-12-01,Apartment,1.902,1.25,2022-01-18 00:44:58.587340
2753,2022-01-17,rentcast,jx170,jx1703b1,"7086 Ponce De Leon Ave, Apt 4",Jacksonville,FL,32217,2.0,"1,050",2022-01-12,Apartment,1.002,0.1,2022-01-18 00:44:58.587340
2754,2022-01-17,rentcast,jx170,jx1703b1,"7068 Ponce De Leon Ave, Apt 1",Jacksonville,FL,32217,2.0,"1,050",2021-12-06,Apartment,1.002,0.11,2022-01-18 00:44:58.587340
2755,2022-01-17,rentcast,jx170,jx1703b1,"7086 Ponce De Leon Ave, Apt 1",Jacksonville,FL,32217,2.0,"1,050",2021-07-05,Apartment,0.952,0.11,2022-01-18 00:44:58.587340
2756,2022-01-17,rentcast,jx170,jx1703b1,"7100 Ponce De Leon Ave, Apt 4",Jacksonville,FL,32217,2.0,"1,050",2021-05-19,Apartment,0.952,0.12,2022-01-18 00:44:58.587340
2757,2022-01-17,rentcast,jx170,jx1703b1,7061 Old Kings Rd S,Jacksonville,FL,32217,,,2022-01-12,Apartment,,0.87,2022-01-18 00:44:58.587340
2758,2022-01-17,rentcast,jx170,jx1703b1,5551 Auburn Rd,Jacksonville,FL,32207,2.0,,2022-01-12,Apartment,,0.96,2022-01-18 00:44:58.587340
2759,2022-01-17,rentcast,jx170,jx1703b1,"3914 Toreador Ct, Unit 5",Jacksonville,FL,32217,1.0,970,2021-11-15,Apartment,1.192,0.98,2022-01-18 00:44:58.587340
2760,2022-01-17,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 98",Jacksonville,FL,32217,2.0,"1,137",2022-01-11,Apartment,1.352,1.25,2022-01-18 00:44:58.587340
2761,2022-01-17,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 91",Jacksonville,FL,32217,2.0,"1,137",2022-01-11,Apartment,1.462,1.25,2022-01-18 00:44:58.587340
2762,2022-01-17,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 99",Jacksonville,FL,32217,2.0,"1,137",2021-12-29,Apartment,1.532,1.25,2022-01-18 00:44:58.587340
2763,2022-01-17,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 96",Jacksonville,FL,32217,2.0,"1,137",2022-01-11,Apartment,1.462,1.25,2022-01-18 00:44:58.587340
2764,2022-01-17,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 85",Jacksonville,FL,32217,2.0,"1,137",2022-01-11,Apartment,1.462,1.25,2022-01-18 00:44:58.587340
2765,2022-01-17,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 87",Jacksonville,FL,32217,2.0,"1,137",2021-12-08,Apartment,1.342,1.25,2022-01-18 00:44:58.587340
2766,2022-01-17,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 210",Jacksonville,FL,32217,2.0,"1,137",2021-12-08,Apartment,1.282,1.25,2022-01-18 00:44:58.587340
2767,2022-01-17,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 93",Jacksonville,FL,32217,2.0,"1,137",2021-12-01,Apartment,1.412,1.25,2022-01-18 00:44:58.587340
2768,2022-01-17,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 201",Jacksonville,FL,32217,2.0,"1,137",2021-12-08,Apartment,1.312,1.25,2022-01-18 00:44:58.587340
2769,2022-01-17,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 145",Jacksonville,FL,32217,2.0,"1,137",2021-11-17,Apartment,1.352,1.25,2022-01-18 00:44:58.587340
2770,2022-01-17,rentcast,jx170,jx1703b1-Premium,"7086 Ponce De Leon Ave, Apt 4",Jacksonville,FL,32217,2.0,"1,050",2022-01-11,Apartment,1.002,0.1,2022-01-18 00:44:58.587340
2771,2022-01-17,rentcast,jx170,jx1703b1-Premium,"7068 Ponce De Leon Ave, Apt 1",Jacksonville,FL,32217,2.0,"1,050",2021-12-06,Apartment,1.002,0.11,2022-01-18 00:44:58.587340
2772,2022-01-17,rentcast,jx170,jx1703b1-Premium,"7086 Ponce De Leon Ave, Apt 1",Jacksonville,FL,32217,2.0,"1,050",2021-07-05,Apartment,0.952,0.11,2022-01-18 00:44:58.587340
2773,2022-01-17,rentcast,jx170,jx1703b1-Premium,"7100 Ponce De Leon Ave, Apt 4",Jacksonville,FL,32217,2.0,"1,050",2021-05-19,Apartment,0.952,0.12,2022-01-18 00:44:58.587340
2774,2022-01-17,rentcast,jx170,jx1703b1-Premium,"3914 Toreador Ct, Unit 5",Jacksonville,FL,32217,1.0,970,2021-11-15,Apartment,1.192,0.98,2022-01-18 00:44:58.587340
2775,2022-01-17,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 118",Jacksonville,FL,32217,2.0,964,2022-01-11,Apartment,1.392,1.25,2022-01-18 00:44:58.587340
2776,2022-01-17,rentcast,jx170,jx1703b1-Premium,"7200 Powers Ave, Apt 132",Jacksonville,FL,32217,2.0,964,2022-01-11,Apartment,1.512,1.25,2022-01-18 00:44:58.587340
