,for_date,abbreviation,unit_type,address,city,state,zip_code,bedrooms,bathrooms,listing_date,sqft,price_sqft,distance
4946,17/01/2022,sf0921a3-Premium,"12016 Ne 16th Ave, # 04-306
Miami, FL 33161","12016 Ne 16th Ave, # 04-306",Miami,FL,33161,1.0,733,2021-12-13,Apartment,2.632,0.1
4947,17/01/2022,sf0921a3-Premium,"12016 Ne 16th Ave, # 08-304
Miami, FL 33161","12016 Ne 16th Ave, # 08-304",Miami,FL,33161,1.0,733,2021-12-13,Apartment,2.672,0.1
4948,17/01/2022,sf0921a3-Premium,"12016 Ne 16th Ave, # 03-105
Miami, FL 33161","12016 Ne 16th Ave, # 03-105",Miami,FL,33161,1.0,733,2021-11-19,Apartment,2.672,0.1
4949,17/01/2022,sf0921a3-Premium,"12016 Ne 16th Ave, # 07-203
Miami, FL 33161","12016 Ne 16th Ave, # 07-203",Miami,FL,33161,1.0,733,2021-11-11,Apartment,2.682,0.1
4950,17/01/2022,sf0921a3-Premium,"1470 Ne 123rd St, North
Miami, FL 33161","1470 Ne 123rd St, North",Miami,FL,33161,1.5,780,2021-12-20,Condo,2.312,0.15
4951,17/01/2022,sf0921a3-Premium,"11200 Biscayne Blvd, Apt 317
Miami, FL 33181","11200 Biscayne Blvd, Apt 317",Miami,FL,33181,1.0,740,2022-01-12,Apartment,3.242,0.62
4952,17/01/2022,sf0921a3-Premium,"11200 Biscayne Blvd, Apt 338
Miami, FL 33181","11200 Biscayne Blvd, Apt 338",Miami,FL,33181,1.0,740,2021-12-29,Apartment,3.262,0.62
4953,17/01/2022,sf0921a3-Premium,"1650 Ne 115th St, Apt 604
Miami, FL 33181","1650 Ne 115th St, Apt 604",Miami,FL,33181,1.0,710,2021-12-12,Condo,2.642,0.48
4954,17/01/2022,sf0921a3-Premium,"1650 Ne 115th St, Apt 108
Miami, FL 33181","1650 Ne 115th St, Apt 108",Miami,FL,33181,1.0,710,2021-06-20,Condo,2.222,0.48
4955,17/01/2022,sf0921a3-Premium,"11200 Biscayne Blvd, Apt 105
Miami, FL 33181","11200 Biscayne Blvd, Apt 105",Miami,FL,33181,1.0,721,2022-01-12,Apartment,3.592,0.62
4956,17/01/2022,sf0921a3-Premium,"12105 Ne 11th Pl, North
Miami, FL 33161","12105 Ne 11th Pl, North",Miami,FL,33161,1.0,700,2022-01-12,Apartment,2.572,0.47
4957,17/01/2022,sf0921a3-Premium,"11610 N Bayshore Dr, Apt 1E
Miami, FL 33181","11610 N Bayshore Dr, Apt 1E",Miami,FL,33181,1.0,684,2021-11-20,Apartment,2.342,0.4
4958,17/01/2022,sf0921a3-Premium,"11200 Biscayne Blvd, Apt 327
Miami, FL 33181","11200 Biscayne Blvd, Apt 327",Miami,FL,33181,1.0,693,2022-01-11,Apartment,3.672,0.62
4959,17/01/2022,sf0921a3-Premium,"11200 Biscayne Blvd, Apt 147
Miami, FL 33181","11200 Biscayne Blvd, Apt 147",Miami,FL,33181,1.0,693,2022-01-12,Apartment,3.702,0.62
4960,17/01/2022,sf0921a3-Signature,"11750 Ne 16th Ave, Apt 407
Miami, FL 33161","11750 Ne 16th Ave, Apt 407",Miami,FL,33161,1.0,800,2021-07-10,Single Family,1.882,0.27
4961,17/01/2022,sf0921a3-Signature,"12665 Ne 16th Ave, North
Miami, FL 33161","12665 Ne 16th Ave, North",Miami,FL,33161,1.0,900,2021-12-03,Single Family,2.172,0.33
4962,17/01/2022,sf0921a3-Signature,"1651 Ne 115th St, Unit 1C
Miami, FL 33181","1651 Ne 115th St, Unit 1C",Miami,FL,33181,1.0,776,2021-07-01,Condo,2.322,0.43
4963,17/01/2022,sf0921a3-Signature,"1651 Ne 115th St
Miami, FL 33181",1651 Ne 115th St,Miami,FL,33181,1.0,776,2021-07-01,Townhouse,2.322,0.45
4964,17/01/2022,sf0921a3-Signature,"12016 Ne 16th Ave, # 02-204
Miami, FL 33161","12016 Ne 16th Ave, # 02-204",Miami,FL,33161,1.0,733,2022-01-12,Apartment,2.732,0.1
4965,17/01/2022,sf0921a3-Signature,"12016 Ne 16th Ave, # 08-206
Miami, FL 33161","12016 Ne 16th Ave, # 08-206",Miami,FL,33161,1.0,733,2021-12-23,Apartment,2.682,0.1
4966,17/01/2022,sf0921a3-Signature,"12016 Ne 16th Ave, # 04-306
Miami, FL 33161","12016 Ne 16th Ave, # 04-306",Miami,FL,33161,1.0,733,2021-12-13,Apartment,2.632,0.1
4967,17/01/2022,sf0921a3-Signature,"12016 Ne 16th Ave, # 08-304
Miami, FL 33161","12016 Ne 16th Ave, # 08-304",Miami,FL,33161,1.0,733,2021-12-13,Apartment,2.672,0.1
4968,17/01/2022,sf0921a3-Signature,"12016 Ne 16th Ave, # 03-105
Miami, FL 33161","12016 Ne 16th Ave, # 03-105",Miami,FL,33161,1.0,733,2021-11-19,Apartment,2.672,0.1
4969,17/01/2022,sf0921a3-Signature,"12016 Ne 16th Ave, # 07-203
Miami, FL 33161","12016 Ne 16th Ave, # 07-203",Miami,FL,33161,1.0,733,2021-11-11,Apartment,2.682,0.1
4970,17/01/2022,sf0921a3-Signature,"1470 Ne 123rd St, North
Miami, FL 33161","1470 Ne 123rd St, North",Miami,FL,33161,1.5,780,2021-12-20,Condo,2.312,0.15
4971,17/01/2022,sf0921a3-Signature,"11200 Biscayne Blvd, Apt 317
Miami, FL 33181","11200 Biscayne Blvd, Apt 317",Miami,FL,33181,1.0,740,2022-01-12,Apartment,3.242,0.62
4972,17/01/2022,sf0921a3-Signature,"11200 Biscayne Blvd, Apt 338
Miami, FL 33181","11200 Biscayne Blvd, Apt 338",Miami,FL,33181,1.0,740,2021-12-29,Apartment,3.262,0.62
4973,17/01/2022,sf0921a3-Signature,"1650 Ne 115th St, Apt 604
Miami, FL 33181","1650 Ne 115th St, Apt 604",Miami,FL,33181,1.0,710,2021-12-12,Condo,2.642,0.48
4974,17/01/2022,sf0921a3-Signature,"1650 Ne 115th St, Apt 108
Miami, FL 33181","1650 Ne 115th St, Apt 108",Miami,FL,33181,1.0,710,2021-06-20,Condo,2.222,0.48
4975,17/01/2022,sf0921a3-Signature,"11200 Biscayne Blvd, Apt 105
Miami, FL 33181","11200 Biscayne Blvd, Apt 105",Miami,FL,33181,1.0,721,2022-01-12,Apartment,3.592,0.62
4976,17/01/2022,sf0921a3-Signature,"12105 Ne 11th Pl, North
Miami, FL 33161","12105 Ne 11th Pl, North",Miami,FL,33161,1.0,700,2022-01-12,Apartment,2.572,0.47
4977,17/01/2022,sf0921a3-Signature,"11610 N Bayshore Dr, Apt 1E
Miami, FL 33181","11610 N Bayshore Dr, Apt 1E",Miami,FL,33181,1.0,684,2021-11-20,Apartment,2.342,0.4
4978,17/01/2022,sf0921a3-Signature,"11200 Biscayne Blvd, Apt 327
Miami, FL 33181","11200 Biscayne Blvd, Apt 327",Miami,FL,33181,1.0,693,2022-01-11,Apartment,3.672,0.62
4979,17/01/2022,sf0921a3-Signature,"11200 Biscayne Blvd, Apt 147
Miami, FL 33181","11200 Biscayne Blvd, Apt 147",Miami,FL,33181,1.0,693,2022-01-12,Apartment,3.702,0.62
4980,17/01/2022,sf0922c1-Premium,"12665 Ne 16th Ave, North
Miami, FL 33161","12665 Ne 16th Ave, North",Miami,FL,33161,1.0,900,2021-12-03,Single Family,2.172,0.33
4981,17/01/2022,sf0922c1-Premium,"1350 Ne 119th St, Apt 1
Miami, FL 33161","1350 Ne 119th St, Apt 1",Miami,FL,33161,2.0,952,2022-01-11,Condo,1.582,0.32
4982,17/01/2022,sf0922c1-Premium,"1250 Ne 119th St, Apt 3B
Miami, FL 33161","1250 Ne 119th St, Apt 3B",Miami,FL,33161,2.0,987,2021-11-18,Apartment,1.772,0.4
4983,17/01/2022,sf0922c1-Premium,"12016 Ne 16th Ave, # 02-207
Miami, FL 33161","12016 Ne 16th Ave, # 02-207",Miami,FL,33161,2.0,"1,045",2022-01-10,Apartment,2.432,0.1
4984,17/01/2022,sf0922c1-Premium,"12016 Ne 16th Ave, # 02-201
Miami, FL 33161","12016 Ne 16th Ave, # 02-201",Miami,FL,33161,2.0,"1,045",2021-12-13,Apartment,2.432,0.1
4985,17/01/2022,sf0922c1-Premium,"12016 Ne 16th Ave, # 07-101
Miami, FL 33161","12016 Ne 16th Ave, # 07-101",Miami,FL,33161,2.0,"1,045",2021-11-18,Apartment,2.312,0.1
4986,17/01/2022,sf0922c1-Premium,"12016 Ne 16th Ave, # 06-201
Miami, FL 33161","12016 Ne 16th Ave, # 06-201",Miami,FL,33161,2.0,"1,045",2021-11-27,Apartment,2.422,0.1
4987,17/01/2022,sf0922c1-Premium,"12016 Ne 16th Ave, # 02-208
Miami, FL 33161","12016 Ne 16th Ave, # 02-208",Miami,FL,33161,2.0,"1,045",2021-11-19,Apartment,2.302,0.1
4988,17/01/2022,sf0922c1-Premium,"12016 Ne 16th Ave, # 06-107
Miami, FL 33161","12016 Ne 16th Ave, # 06-107",Miami,FL,33161,2.0,"1,045",2021-11-01,Apartment,2.382,0.1
4989,17/01/2022,sf0922c1-Premium,"1385 Ne 129th St, North
Miami, FL 33161","1385 Ne 129th St, North",Miami,FL,33161,2.0,"1,174",2022-01-09,Single Family,2.392,0.53
4990,17/01/2022,sf0922c1-Premium,"11200 Biscayne Blvd, Apt 733
Miami, FL 33181","11200 Biscayne Blvd, Apt 733",Miami,FL,33181,2.0,985,2021-11-24,Apartment,2.902,0.62
4991,17/01/2022,sf0922c1-Premium,"11200 Biscayne Blvd, Apt 626
Miami, FL 33181","11200 Biscayne Blvd, Apt 626",Miami,FL,33181,2.0,988,2022-01-11,Apartment,2.832,0.62
4992,17/01/2022,sf0922c1-Premium,"11200 Biscayne Blvd, Apt 729
Miami, FL 33181","11200 Biscayne Blvd, Apt 729",Miami,FL,33181,2.0,988,2021-12-09,Apartment,2.862,0.62
4993,17/01/2022,sf0922c1-Premium,"11200 Biscayne Blvd, # 826
Miami, FL 33181","11200 Biscayne Blvd, # 826",Miami,FL,33181,2.0,988,2021-12-09,Apartment,2.902,0.62
4994,17/01/2022,sf0922c1-Premium,"11200 Biscayne Blvd, Apt 529
Miami, FL 33181","11200 Biscayne Blvd, Apt 529",Miami,FL,33181,2.0,988,2021-11-11,Apartment,2.882,0.62
4995,17/01/2022,sf0922c1-Premium,"11200 Biscayne Blvd, Apt 346
Miami, FL 33181","11200 Biscayne Blvd, Apt 346",Miami,FL,33181,2.0,999,2021-12-09,Apartment,2.742,0.62
4996,17/01/2022,sf0922c1-Premium,"11200 Biscayne Blvd, Apt 625
Miami, FL 33181","11200 Biscayne Blvd, Apt 625",Miami,FL,33181,2.0,"1,000",2022-01-10,Apartment,2.842,0.62
4997,17/01/2022,sf0922c1-Premium,"1370 Ne 119th St, Unit 137008
Miami, FL 33161","1370 Ne 119th St, Unit 137008",Miami,FL,33161,2.0,"1,045",2021-09-12,Apartment,1.482,0.32
4998,17/01/2022,sf0922c1-Premium,"11200 Biscayne Blvd, # 819
Miami, FL 33181","11200 Biscayne Blvd, # 819",Miami,FL,33181,2.0,"1,018",2021-12-09,Apartment,2.832,0.62
4999,17/01/2022,sf0922c1-Premium,"11200 Biscayne Blvd, Apt 736
Miami, FL 33181","11200 Biscayne Blvd, Apt 736",Miami,FL,33181,2.0,"1,018",2021-12-09,Apartment,2.802,0.62
5000,17/01/2022,sf0922c1-Signature,"12665 Ne 16th Ave, North
Miami, FL 33161","12665 Ne 16th Ave, North",Miami,FL,33161,1.0,900,2021-12-03,Single Family,2.172,0.33
5001,17/01/2022,sf0922c1-Signature,"1350 Ne 119th St, Apt 1
Miami, FL 33161","1350 Ne 119th St, Apt 1",Miami,FL,33161,2.0,952,2022-01-11,Condo,1.582,0.32
5002,17/01/2022,sf0922c1-Signature,"1250 Ne 119th St, Apt 3B
Miami, FL 33161","1250 Ne 119th St, Apt 3B",Miami,FL,33161,2.0,987,2021-11-18,Apartment,1.772,0.4
5003,17/01/2022,sf0922c1-Signature,"12016 Ne 16th Ave, # 02-207
Miami, FL 33161","12016 Ne 16th Ave, # 02-207",Miami,FL,33161,2.0,"1,045",2022-01-10,Apartment,2.432,0.1
5004,17/01/2022,sf0922c1-Signature,"12016 Ne 16th Ave, # 02-201
Miami, FL 33161","12016 Ne 16th Ave, # 02-201",Miami,FL,33161,2.0,"1,045",2021-12-13,Apartment,2.432,0.1
5005,17/01/2022,sf0922c1-Signature,"12016 Ne 16th Ave, # 07-101
Miami, FL 33161","12016 Ne 16th Ave, # 07-101",Miami,FL,33161,2.0,"1,045",2021-11-18,Apartment,2.312,0.1
5006,17/01/2022,sf0922c1-Signature,"12016 Ne 16th Ave, # 06-201
Miami, FL 33161","12016 Ne 16th Ave, # 06-201",Miami,FL,33161,2.0,"1,045",2021-11-27,Apartment,2.422,0.1
5007,17/01/2022,sf0922c1-Signature,"12016 Ne 16th Ave, # 02-208
Miami, FL 33161","12016 Ne 16th Ave, # 02-208",Miami,FL,33161,2.0,"1,045",2021-11-19,Apartment,2.302,0.1
5008,17/01/2022,sf0922c1-Signature,"12016 Ne 16th Ave, # 06-107
Miami, FL 33161","12016 Ne 16th Ave, # 06-107",Miami,FL,33161,2.0,"1,045",2021-11-01,Apartment,2.382,0.1
5009,17/01/2022,sf0922c1-Signature,"1385 Ne 129th St, North
Miami, FL 33161","1385 Ne 129th St, North",Miami,FL,33161,2.0,"1,174",2022-01-09,Single Family,2.392,0.53
5010,17/01/2022,sf0922c1-Signature,"11200 Biscayne Blvd, Apt 733
Miami, FL 33181","11200 Biscayne Blvd, Apt 733",Miami,FL,33181,2.0,985,2021-11-24,Apartment,2.902,0.62
5011,17/01/2022,sf0922c1-Signature,"11200 Biscayne Blvd, Apt 626
Miami, FL 33181","11200 Biscayne Blvd, Apt 626",Miami,FL,33181,2.0,988,2022-01-11,Apartment,2.832,0.62
5012,17/01/2022,sf0922c1-Signature,"11200 Biscayne Blvd, Apt 729
Miami, FL 33181","11200 Biscayne Blvd, Apt 729",Miami,FL,33181,2.0,988,2021-12-09,Apartment,2.862,0.62
5013,17/01/2022,sf0922c1-Signature,"11200 Biscayne Blvd, # 826
Miami, FL 33181","11200 Biscayne Blvd, # 826",Miami,FL,33181,2.0,988,2021-12-09,Apartment,2.902,0.62
5014,17/01/2022,sf0922c1-Signature,"11200 Biscayne Blvd, Apt 529
Miami, FL 33181","11200 Biscayne Blvd, Apt 529",Miami,FL,33181,2.0,988,2021-11-11,Apartment,2.882,0.62
5015,17/01/2022,sf0922c1-Signature,"11200 Biscayne Blvd, Apt 346
Miami, FL 33181","11200 Biscayne Blvd, Apt 346",Miami,FL,33181,2.0,999,2021-12-09,Apartment,2.742,0.62
5016,17/01/2022,sf0922c1-Signature,"11200 Biscayne Blvd, Apt 625
Miami, FL 33181","11200 Biscayne Blvd, Apt 625",Miami,FL,33181,2.0,"1,000",2022-01-10,Apartment,2.842,0.62
5017,17/01/2022,sf0922c1-Signature,"1370 Ne 119th St, Unit 137008
Miami, FL 33161","1370 Ne 119th St, Unit 137008",Miami,FL,33161,2.0,"1,045",2021-09-12,Apartment,1.482,0.32
5018,17/01/2022,sf0922c1-Signature,"11200 Biscayne Blvd, # 819
Miami, FL 33181","11200 Biscayne Blvd, # 819",Miami,FL,33181,2.0,"1,018",2021-12-09,Apartment,2.832,0.62
5019,17/01/2022,sf0922c1-Signature,"11200 Biscayne Blvd, Apt 736
Miami, FL 33181","11200 Biscayne Blvd, Apt 736",Miami,FL,33181,2.0,"1,018",2021-12-09,Apartment,2.802,0.62
5020,17/01/2022,sf0922c2-Premium,"12665 Ne 16th Ave, North
Miami, FL 33161","12665 Ne 16th Ave, North",Miami,FL,33161,1.0,900,2021-12-03,Single Family,2.172,0.33
5021,17/01/2022,sf0922c2-Premium,"1350 Ne 119th St, Apt 1
Miami, FL 33161","1350 Ne 119th St, Apt 1",Miami,FL,33161,2.0,952,2022-01-12,Condo,1.582,0.32
5022,17/01/2022,sf0922c2-Premium,"1250 Ne 119th St, Apt 3B
Miami, FL 33161","1250 Ne 119th St, Apt 3B",Miami,FL,33161,2.0,987,2021-11-18,Apartment,1.772,0.4
5023,17/01/2022,sf0922c2-Premium,"12016 Ne 16th Ave, # 02-207
Miami, FL 33161","12016 Ne 16th Ave, # 02-207",Miami,FL,33161,2.0,"1,045",2022-01-10,Apartment,2.432,0.1
5024,17/01/2022,sf0922c2-Premium,"12016 Ne 16th Ave, # 02-201
Miami, FL 33161","12016 Ne 16th Ave, # 02-201",Miami,FL,33161,2.0,"1,045",2021-12-13,Apartment,2.432,0.1
5025,17/01/2022,sf0922c2-Premium,"12016 Ne 16th Ave, # 06-201
Miami, FL 33161","12016 Ne 16th Ave, # 06-201",Miami,FL,33161,2.0,"1,045",2021-11-27,Apartment,2.422,0.1
5026,17/01/2022,sf0922c2-Premium,"12016 Ne 16th Ave, # 07-101
Miami, FL 33161","12016 Ne 16th Ave, # 07-101",Miami,FL,33161,2.0,"1,045",2021-11-18,Apartment,2.312,0.1
5027,17/01/2022,sf0922c2-Premium,"12016 Ne 16th Ave, # 06-107
Miami, FL 33161","12016 Ne 16th Ave, # 06-107",Miami,FL,33161,2.0,"1,045",2021-11-01,Apartment,2.382,0.1
5028,17/01/2022,sf0922c2-Premium,"12016 Ne 16th Ave, # 02-208
Miami, FL 33161","12016 Ne 16th Ave, # 02-208",Miami,FL,33161,2.0,"1,045",2021-11-19,Apartment,2.302,0.1
5029,17/01/2022,sf0922c2-Premium,"1385 Ne 129th St, North
Miami, FL 33161","1385 Ne 129th St, North",Miami,FL,33161,2.0,"1,174",2022-01-09,Single Family,2.392,0.53
5030,17/01/2022,sf0922c2-Premium,"11200 Biscayne Blvd, Apt 733
Miami, FL 33181","11200 Biscayne Blvd, Apt 733",Miami,FL,33181,2.0,985,2021-11-24,Apartment,2.902,0.62
5031,17/01/2022,sf0922c2-Premium,"11200 Biscayne Blvd, Apt 626
Miami, FL 33181","11200 Biscayne Blvd, Apt 626",Miami,FL,33181,2.0,988,2022-01-12,Apartment,2.832,0.62
5032,17/01/2022,sf0922c2-Premium,"11200 Biscayne Blvd, Apt 729
Miami, FL 33181","11200 Biscayne Blvd, Apt 729",Miami,FL,33181,2.0,988,2021-12-09,Apartment,2.862,0.62
5033,17/01/2022,sf0922c2-Premium,"11200 Biscayne Blvd, # 826
Miami, FL 33181","11200 Biscayne Blvd, # 826",Miami,FL,33181,2.0,988,2021-12-09,Apartment,2.902,0.62
5034,17/01/2022,sf0922c2-Premium,"11200 Biscayne Blvd, Apt 529
Miami, FL 33181","11200 Biscayne Blvd, Apt 529",Miami,FL,33181,2.0,988,2021-11-11,Apartment,2.882,0.62
5035,17/01/2022,sf0922c2-Premium,"11200 Biscayne Blvd, Apt 346
Miami, FL 33181","11200 Biscayne Blvd, Apt 346",Miami,FL,33181,2.0,999,2021-12-09,Apartment,2.742,0.62
5036,17/01/2022,sf0922c2-Premium,"11200 Biscayne Blvd, Apt 625
Miami, FL 33181","11200 Biscayne Blvd, Apt 625",Miami,FL,33181,2.0,"1,000",2022-01-12,Apartment,2.842,0.62
5037,17/01/2022,sf0922c2-Premium,"1370 Ne 119th St, Unit 137008
Miami, FL 33161","1370 Ne 119th St, Unit 137008",Miami,FL,33161,2.0,"1,045",2021-09-12,Apartment,1.482,0.32
5038,17/01/2022,sf0922c2-Premium,"11200 Biscayne Blvd, # 819
Miami, FL 33181","11200 Biscayne Blvd, # 819",Miami,FL,33181,2.0,"1,018",2021-12-09,Apartment,2.832,0.62
5039,17/01/2022,sf0922c2-Premium,"11200 Biscayne Blvd, Apt 736
Miami, FL 33181","11200 Biscayne Blvd, Apt 736",Miami,FL,33181,2.0,"1,018",2021-12-09,Apartment,2.802,0.62
5040,17/01/2022,sf0922c2-Signature,"12665 Ne 16th Ave, North
Miami, FL 33161","12665 Ne 16th Ave, North",Miami,FL,33161,1.0,900,2021-12-03,Single Family,2.172,0.33
5041,17/01/2022,sf0922c2-Signature,"1350 Ne 119th St, Apt 1
Miami, FL 33161","1350 Ne 119th St, Apt 1",Miami,FL,33161,2.0,952,2022-01-12,Condo,1.582,0.32
5042,17/01/2022,sf0922c2-Signature,"1250 Ne 119th St, Apt 3B
Miami, FL 33161","1250 Ne 119th St, Apt 3B",Miami,FL,33161,2.0,987,2021-11-18,Apartment,1.772,0.4
5043,17/01/2022,sf0922c2-Signature,"12016 Ne 16th Ave, # 02-207
Miami, FL 33161","12016 Ne 16th Ave, # 02-207",Miami,FL,33161,2.0,"1,045",2022-01-10,Apartment,2.432,0.1
5044,17/01/2022,sf0922c2-Signature,"12016 Ne 16th Ave, # 02-201
Miami, FL 33161","12016 Ne 16th Ave, # 02-201",Miami,FL,33161,2.0,"1,045",2021-12-13,Apartment,2.432,0.1
5045,17/01/2022,sf0922c2-Signature,"12016 Ne 16th Ave, # 06-201
Miami, FL 33161","12016 Ne 16th Ave, # 06-201",Miami,FL,33161,2.0,"1,045",2021-11-27,Apartment,2.422,0.1
5046,17/01/2022,sf0922c2-Signature,"12016 Ne 16th Ave, # 07-101
Miami, FL 33161","12016 Ne 16th Ave, # 07-101",Miami,FL,33161,2.0,"1,045",2021-11-18,Apartment,2.312,0.1
5047,17/01/2022,sf0922c2-Signature,"12016 Ne 16th Ave, # 06-107
Miami, FL 33161","12016 Ne 16th Ave, # 06-107",Miami,FL,33161,2.0,"1,045",2021-11-01,Apartment,2.382,0.1
5048,17/01/2022,sf0922c2-Signature,"12016 Ne 16th Ave, # 02-208
Miami, FL 33161","12016 Ne 16th Ave, # 02-208",Miami,FL,33161,2.0,"1,045",2021-11-19,Apartment,2.302,0.1
5049,17/01/2022,sf0922c2-Signature,"1385 Ne 129th St, North
Miami, FL 33161","1385 Ne 129th St, North",Miami,FL,33161,2.0,"1,174",2022-01-09,Single Family,2.392,0.53
5050,17/01/2022,sf0922c2-Signature,"11200 Biscayne Blvd, Apt 733
Miami, FL 33181","11200 Biscayne Blvd, Apt 733",Miami,FL,33181,2.0,985,2021-11-24,Apartment,2.902,0.62
5051,17/01/2022,sf0922c2-Signature,"11200 Biscayne Blvd, Apt 626
Miami, FL 33181","11200 Biscayne Blvd, Apt 626",Miami,FL,33181,2.0,988,2022-01-12,Apartment,2.832,0.62
5052,17/01/2022,sf0922c2-Signature,"11200 Biscayne Blvd, Apt 729
Miami, FL 33181","11200 Biscayne Blvd, Apt 729",Miami,FL,33181,2.0,988,2021-12-09,Apartment,2.862,0.62
5053,17/01/2022,sf0922c2-Signature,"11200 Biscayne Blvd, # 826
Miami, FL 33181","11200 Biscayne Blvd, # 826",Miami,FL,33181,2.0,988,2021-12-09,Apartment,2.902,0.62
5054,17/01/2022,sf0922c2-Signature,"11200 Biscayne Blvd, Apt 529
Miami, FL 33181","11200 Biscayne Blvd, Apt 529",Miami,FL,33181,2.0,988,2021-11-11,Apartment,2.882,0.62
5055,17/01/2022,sf0922c2-Signature,"11200 Biscayne Blvd, Apt 346
Miami, FL 33181","11200 Biscayne Blvd, Apt 346",Miami,FL,33181,2.0,999,2021-12-09,Apartment,2.742,0.62
5056,17/01/2022,sf0922c2-Signature,"11200 Biscayne Blvd, Apt 625
Miami, FL 33181","11200 Biscayne Blvd, Apt 625",Miami,FL,33181,2.0,"1,000",2022-01-12,Apartment,2.842,0.62
5057,17/01/2022,sf0922c2-Signature,"1370 Ne 119th St, Unit 137008
Miami, FL 33161","1370 Ne 119th St, Unit 137008",Miami,FL,33161,2.0,"1,045",2021-09-12,Apartment,1.482,0.32
5058,17/01/2022,sf0922c2-Signature,"11200 Biscayne Blvd, # 819
Miami, FL 33181","11200 Biscayne Blvd, # 819",Miami,FL,33181,2.0,"1,018",2021-12-09,Apartment,2.832,0.62
5059,17/01/2022,sf0922c2-Signature,"11200 Biscayne Blvd, Apt 736
Miami, FL 33181","11200 Biscayne Blvd, Apt 736",Miami,FL,33181,2.0,"1,018",2021-12-09,Apartment,2.802,0.62
5060,17/01/2022,sf1431a1-Classic,"NW 59 Ct
Tamarac, FL 33321",NW 59 Ct,Tamarac,FL,33321,1.0,,2021-07-03,Single Family,,0.2
5061,17/01/2022,sf1431a1-Classic,"8650 Nw 61st Ter, # 1-5982
Tamarac, FL 33321","8650 Nw 61st Ter, # 1-5982",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07
5062,17/01/2022,sf1431a1-Classic,"8650 Nw 61st Ter, # 7-8543
Tamarac, FL 33321","8650 Nw 61st Ter, # 7-8543",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07
5063,17/01/2022,sf1431a1-Classic,"8650 Nw 61st Ter, # 6-8429
Tamarac, FL 33321","8650 Nw 61st Ter, # 6-8429",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07
5064,17/01/2022,sf1431a1-Classic,"8650 Nw 61st Ter, # 1-5980
Tamarac, FL 33321","8650 Nw 61st Ter, # 1-5980",Tamarac,FL,33321,1.0,756,2022-01-10,Apartment,2.192,0.07
5065,17/01/2022,sf1431a1-Classic,"8650 Nw 61st Ter, # 9-8705
Tamarac, FL 33321","8650 Nw 61st Ter, # 9-8705",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07
5066,17/01/2022,sf1431a1-Classic,"8650 Nw 61st Ter, # 1-5926
Tamarac, FL 33321","8650 Nw 61st Ter, # 1-5926",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07
5067,17/01/2022,sf1431a1-Classic,"8650 Nw 61st Ter, # 1-5972
Tamarac, FL 33321","8650 Nw 61st Ter, # 1-5972",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07
5068,17/01/2022,sf1431a1-Classic,"8650 Nw 61st Ter, # 8-8671
Tamarac, FL 33321","8650 Nw 61st Ter, # 8-8671",Tamarac,FL,33321,1.0,756,2022-01-11,Apartment,2.192,0.07
5069,17/01/2022,sf1431a1-Classic,"8650 Nw 61st Ter, # 2-6056
Tamarac, FL 33321","8650 Nw 61st Ter, # 2-6056",Tamarac,FL,33321,1.0,756,2022-01-09,Apartment,2.222,0.07
5070,17/01/2022,sf1431a1-Classic,"8650 Nw 61st Ter, # 2-6060
Tamarac, FL 33321","8650 Nw 61st Ter, # 2-6060",Tamarac,FL,33321,1.0,756,2022-01-08,Apartment,2.222,0.07
5071,17/01/2022,sf1431a1-Classic,"8650 Nw 61st Ter, # 8-8673
Tamarac, FL 33321","8650 Nw 61st Ter, # 8-8673",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.192,0.07
5072,17/01/2022,sf1431a1-Classic,"8650 Nw 61st Ter, # 7-8513
Tamarac, FL 33321","8650 Nw 61st Ter, # 7-8513",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.272,0.07
5073,17/01/2022,sf1431a1-Classic,"8650 Nw 61st Ter, # 1-5940
Tamarac, FL 33321","8650 Nw 61st Ter, # 1-5940",Tamarac,FL,33321,1.0,756,2022-01-11,Apartment,2.192,0.07
5074,17/01/2022,sf1431a1-Classic,"8650 Nw 61st Ter, # 7-8533
Tamarac, FL 33321","8650 Nw 61st Ter, # 7-8533",Tamarac,FL,33321,1.0,756,2022-01-12,Apartment,2.282,0.07
5075,17/01/2022,sf1431a1-Classic,"8650 Nw 61st Ter, # 9-8717
Tamarac, FL 33321","8650 Nw 61st Ter, # 9-8717",Tamarac,FL,33321,1.0,756,2022-01-10,Apartment,2.192,0.07
5076,17/01/2022,sf1431a1-Classic,"8650 Nw 61st Ter, # 7-8541
Tamarac, FL 33321","8650 Nw 61st Ter, # 7-8541",Tamarac,FL,33321,1.0,756,2022-01-10,Apartment,2.192,0.07
